id,date,time,latitude,longitude,mag,mag_category,mag_effects,place
nn00716412,2/2/2020,5:34:30 PM,37.795,-114.3031,3.70,Minor,Felt by many people; no damage,"16km SE of Pioche, Nevada"
us70007n4g,2/2/2020,12:17:54 PM,17.7786,145.6877,3.70,Minor,Felt by many people; no damage,"37km SSW of Pagan, Northern Mariana Islands"
us70007t9i,2/3/2020,5:04:10 AM,51.1766,179.6922,3.70,Minor,Felt by many people; no damage,"84km W of Amatignak Island, Alaska"
us70007pel,2/4/2020,4:21:58 PM,53.5896,-164.4511,3.70,Minor,Felt by many people; no damage,"106km SE of Akutan, Alaska"
us60007ph3,2/4/2020,4:15:24 PM,60.381,-138.2516,3.70,Minor,Felt by many people; no damage,"57km SW of Haines Junction, Canada"
pr2020040039,2/9/2020,8:18:07 PM,19.36,-65.6981,3.70,Minor,Felt by many people; no damage,"96km N of Vieques, Puerto Rico"
pr2020043003,2/12/2020,4:48:41 AM,18.0213,-66.8626,3.70,Minor,Felt by many people; no damage,"0km S of Palomas, Puerto Rico"
us70007tmn,2/13/2020,8:31:39 AM,51.1454,-175.0372,3.70,Minor,Felt by many people; no damage,"130km SSW of Atka, Alaska"
us70007pwg,2/14/2020,7:35:15 AM,15.5437,-87.7989,3.70,Minor,Felt by many people; no damage,"6km NNE of Victoria, Honduras"
hv71404252,2/28/2020,11:01:54 AM,19.1916667,-155.677,3.70,Minor,Felt by many people; no damage,"18km NNE of Hawaiian Ocean View, Hawaii"
pr2020034007,2/3/2020,5:02:13 AM,17.9206,-66.8486,3.76,Minor,Felt by many people; no damage,"15km SSE of Guanica, Puerto Rico"
nc73336226,2/6/2020,8:20:25 AM,40.3025,-124.3835,3.76,Minor,Felt by many people; no damage,"9km WSW of Petrolia, CA"
pr2020049026,2/18/2020,11:15:48 PM,19.11,-67.3051,3.79,Minor,Felt by many people; no damage,"72km NNW of San Antonio, Puerto Rico"
ak0201iuef96,2/2/2020,4:23:50 PM,65.4156,-149.9802,3.80,Minor,Felt by many people; no damage,"54km NE of Manley Hot Springs, Alaska"
pr2020034000,2/3/2020,12:33:18 AM,17.9095,-66.701,3.80,Minor,Felt by many people; no damage,"7km SSE of Tallaboa, Puerto Rico"
us70007plm,2/4/2020,10:16:02 AM,52.433,-175.3652,3.80,Minor,Felt by many people; no damage,"83km WNW of Atka, Alaska"
ak0201nmbw8b,2/5/2020,5:01:10 AM,56.3673,-155.8552,3.80,Minor,Felt by many people; no damage,"58km NNW of Chirikof Island, Alaska"
ak0201stvxem,2/8/2020,8:03:37 PM,67.4066,-146.732,3.80,Minor,Felt by many people; no damage,"93km SW of Arctic Village, Alaska"
us70007t5b,2/19/2020,4:41:17 PM,53.6704,-165.7548,3.80,Minor,Felt by many people; no damage,"51km S of Akutan, Alaska"
pr2020052035,2/21/2020,6:46:56 PM,17.9135,-67.005,3.80,Minor,Felt by many people; no damage,"6km E of La Parguera, Puerto Rico"
us70007vix,2/24/2020,2:26:27 AM,53.4339,-165.3329,3.80,Minor,Felt by many people; no damage,"83km SSE of Akutan, Alaska"
pr2020059049,2/28/2020,5:05:25 PM,17.9973,-66.8045,3.80,Minor,Felt by many people; no damage,"0km NW of Guayanilla, Puerto Rico"
pr2020033006,2/2/2020,2:26:55 AM,19.1081,-67.9838,3.86,Minor,Felt by many people; no damage,"89km NE of Punta Cana, Dominican Republic"
pr2020039019,2/8/2020,10:09:40 AM,17.787,-66.8741,3.89,Minor,Felt by many people; no damage,"30km S of Guanica, Puerto Rico"
ak0201ioimvx,2/2/2020,6:35:36 AM,65.9848,-166.187,3.90,Minor,Felt by many people; no damage,"31km SSW of Shishmaref, Alaska"
ak0201iteyya,2/2/2020,2:57:55 PM,58.2184,-155.9737,3.90,Minor,Felt by many people; no damage,"66km SE of King Salmon, Alaska"
pr2020035037,2/4/2020,5:29:28 PM,17.8638,-66.8751,3.90,Minor,Felt by many people; no damage,"23km S of Guanica, Puerto Rico"
us70007irk,2/4/2020,9:24:55 PM,10.6582,-61.8575,3.90,Minor,Felt by many people; no damage,"35km W of Mucurapo, Trinidad and Tobago"
us70007jdb,2/5/2020,5:23:34 AM,52.2244,-168.4611,3.90,Minor,Felt by many people; no damage,"84km SSE of Nikolski, Alaska"
pr2020043004,2/12/2020,4:49:43 AM,17.9783,-66.8743,3.90,Minor,Felt by many people; no damage,"1km NE of Yauco, Puerto Rico"
us70007pt3,2/13/2020,7:13:52 AM,52.4813,-170.2248,3.90,Minor,Felt by many people; no damage,"36km ESE of Yunaska Island, Alaska"
us70007scn,2/18/2020,1:28:07 PM,31.7299,-104.0257,3.90,Minor,Felt by many people; no damage,"40km W of Mentone, Texas"
us70007tax,2/19/2020,9:20:57 PM,48.4102,-4.2093,3.90,Minor,Felt by many people; no damage,"2km ENE of Saint-Urbain, France"
ak0202o37ath,2/27/2020,10:13:25 AM,60.5069,-150.8306,3.90,Minor,Felt by many people; no damage,"4km SW of Sterling, Alaska"
us600086x0,2/29/2020,1:06:32 PM,44.794,-111.5349,3.90,Minor,Felt by many people; no damage,"37km WNW of West Yellowstone, Montana"
pr2020033026,2/2/2020,5:35:06 PM,19.59,-68.984,3.92,Minor,Felt by many people; no damage,"56km NE of Santa Barbara de Samana, Dominican Republic"
ci39296624,2/8/2020,7:34:21 PM,35.095,-116.9671667,3.93,Minor,Felt by many people; no damage,"22km NNE of Barstow, CA"
pr2020039016,2/8/2020,8:56:46 AM,17.7648,-66.8766,3.95,Minor,Felt by many people; no damage,"24km SSE of Guanica, Puerto Rico"
pr2020035045,2/4/2020,7:53:16 PM,17.8706,-66.8695,3.96,Minor,Felt by many people; no damage,"18km SSE of Guanica, Puerto Rico"
us60007m9u,2/1/2020,7:11:59 PM,-24.3564,-67.2952,4.00,Light,Felt by all; minor breakage of objects,"100km W of San Antonio de los Cobres, Argentina"
us70007n4p,2/2/2020,3:48:10 PM,24.8089,121.9389,4.00,Light,Felt by all; minor breakage of objects,"19km ENE of Yilan, Taiwan"
us60007msm,2/2/2020,3:10:39 PM,14.989,-61.502,4.00,Light,Felt by all; minor breakage of objects,"30km SSW of Soufriere, Dominica"
us70007nv1,2/3/2020,7:54:05 PM,42.7919,145.5391,4.00,Light,Felt by all; minor breakage of objects,"59km S of Nemuro, Japan"
us70007nv3,2/3/2020,9:27:32 PM,35.169,27.9023,4.00,Light,Felt by all; minor breakage of objects,"73km ESE of Karpathos, Greece"
us70007jn3,2/6/2020,4:10:14 AM,44.2425,16.0027,4.00,Light,Felt by all; minor breakage of objects,"13km ESE of Gracac, Croatia"
us70007jnl,2/6/2020,4:53:52 AM,32.739,34.6699,4.00,Light,Felt by all; minor breakage of objects,"25km WNW of `Atlit, Israel"
us70007q6d,2/8/2020,7:39:26 PM,-2.9738,129.8993,4.00,Light,Felt by all; minor breakage of objects,"116km ENE of Amahai, Indonesia"
us70007lgh,2/8/2020,9:38:41 AM,19.3402,-78.9173,4.00,Light,Felt by all; minor breakage of objects,"125km NW of Lucea, Jamaica"
us70007lfh,2/8/2020,7:23:07 AM,61.9686,-138.7198,4.00,Light,Felt by all; minor breakage of objects,"150km NNW of Haines Junction, Canada"
us70007ngw,2/11/2020,10:29:59 PM,-20.944,-70.7406,4.00,Light,Felt by all; minor breakage of objects,"101km SW of Iquique, Chile"
us70007t1m,2/12/2020,5:39:01 PM,51.0848,-179.9156,4.00,Light,Felt by all; minor breakage of objects,"59km WSW of Amatignak Island, Alaska"
us70007qqv,2/15/2020,6:08:25 AM,33.1608,136.8355,4.00,Light,Felt by all; minor breakage of objects,"101km SE of Shingu, Japan"
us70007rd4,2/16/2020,4:40:33 PM,38.2572,38.6898,4.00,Light,Felt by all; minor breakage of objects,"18km SSW of Kale, Turkey"
us70007rjb,2/16/2020,11:34:29 PM,36.2175,70.1489,4.00,Light,Felt by all; minor breakage of objects,"47km SSE of Farkhar, Afghanistan"
us70007ua3,2/17/2020,8:16:52 PM,38.6408,43.1956,4.00,Light,Felt by all; minor breakage of objects,"23km NW of Van, Turkey"
us70007rk2,2/17/2020,12:29:20 AM,27.1711,54.747,4.00,Light,Felt by all; minor breakage of objects,"69km SE of Lar, Iran"
us70007spr,2/18/2020,10:21:28 PM,-21.5823,-68.5002,4.00,Light,Felt by all; minor breakage of objects,"107km NNE of Calama, Chile"
us70007sal,2/18/2020,9:05:49 AM,-19.1337,-70.5761,4.00,Light,Felt by all; minor breakage of objects,"78km SSW of Arica, Chile"
us70007v9u,2/23/2020,4:20:20 PM,38.4728,44.2046,4.00,Light,Felt by all; minor breakage of objects,"19km S of Saray, Turkey"
us600084bt,2/25/2020,6:16:20 AM,24.2411,90.0385,4.00,Light,Felt by all; minor breakage of objects,"12km E of Tangail, Bangladesh"
us6000859g,2/27/2020,3:01:22 PM,36.1676,69.8316,4.00,Light,Felt by all; minor breakage of objects,"45km S of Farkhar, Afghanistan"
us600085xk,2/28/2020,7:38:17 AM,52.6622,159.5925,4.00,Light,Felt by all; minor breakage of objects,"76km ESE of Petropavlovsk-Kamchatskiy, Russia"
us600086rw,2/29/2020,5:46:48 AM,16.318,-92.9317,4.00,Light,Felt by all; minor breakage of objects,"30km SSW of Acala, Mexico"
us600086tf,2/29/2020,7:22:42 AM,36.5636,71.232,4.00,Light,Felt by all; minor breakage of objects,"30km WSW of Ashkasham, Afghanistan"
pr2020032020,2/1/2020,10:05:49 AM,17.9061,-66.8646,4.03,Light,Felt by all; minor breakage of objects,"18km SSE of Guanica, Puerto Rico"
us70007mkt,2/1/2020,8:16:25 PM,-7.2402,120.1129,4.10,Light,Felt by all; minor breakage of objects,"119km NNW of Lanos, Indonesia"
us70007mk1,2/1/2020,2:39:54 AM,-11.4495,118.4631,4.10,Light,Felt by all; minor breakage of objects,"206km SSW of Kahale, Indonesia"
us60007m1n,2/1/2020,8:37:05 AM,13.56,-91.3053,4.10,Light,Felt by all; minor breakage of objects,"64km SSW of La Gomera, Guatemala"
us60007mnz,2/2/2020,9:27:16 AM,18.3974,-81.7882,4.10,Light,Felt by all; minor breakage of objects,"108km SSW of George Town, Cayman Islands"
us60007mqj,2/2/2020,11:31:02 AM,18.2951,-81.7329,4.10,Light,Felt by all; minor breakage of objects,"116km SSW of George Town, Cayman Islands"
us60007muj,2/2/2020,5:59:18 PM,13.8585,-91.9334,4.10,Light,Felt by all; minor breakage of objects,"48km S of Champerico, Guatemala"
us60007mhx,2/2/2020,2:27:10 AM,35.123,27.8219,4.10,Light,Felt by all; minor breakage of objects,"69km SE of Karpathos, Greece"
pr2020033010,2/2/2020,4:35:45 AM,18.922,-67.6536,4.10,Light,Felt by all; minor breakage of objects,"74km NW of Aguadilla, Puerto Rico"
pr2020033001,2/2/2020,12:25:47 AM,18.9293,-67.6931,4.10,Light,Felt by all; minor breakage of objects,"74km NW of Aguadilla, Puerto Rico"
us60007mpv,2/2/2020,10:40:04 AM,35.1716,27.9452,4.10,Light,Felt by all; minor breakage of objects,"76km ESE of Karpathos, Greece"
us60007n7c,2/3/2020,3:59:27 AM,51.09,179.6237,4.10,Light,Felt by all; minor breakage of objects,"90km WSW of Amatignak Island, Alaska"
us70007pef,2/4/2020,1:56:13 PM,14.4766,121.0321,4.10,Light,Felt by all; minor breakage of objects,"4km ENE of Sambayanihan People's Village, Philippines"
us70007pf1,2/4/2020,2:45:52 PM,-3.9786,128.8787,4.10,Light,Felt by all; minor breakage of objects,"51km SSE of Saparua, Indonesia"
us70007jjv,2/5/2020,11:35:08 PM,51.1314,-176.1124,4.10,Light,Felt by all; minor breakage of objects,"91km SSE of Adak, Alaska"
us70007q20,2/6/2020,7:51:48 PM,7.7926,127.3583,4.10,Light,Felt by all; minor breakage of objects,"89km E of Kinablangan, Philippines"
us70007klt,2/7/2020,2:16:03 AM,35.0097,26.6026,4.10,Light,Felt by all; minor breakage of objects,"38km ESE of Palaikastron, Greece"
us70007l22,2/7/2020,6:30:17 PM,51.6143,-171.1719,4.10,Light,Felt by all; minor breakage of objects,"97km S of Amukta Island, Alaska"
us70007q6h,2/8/2020,10:47:06 PM,36.2877,141.8212,4.10,Light,Felt by all; minor breakage of objects,"108km NE of Hasaki, Japan"
us70007q7b,2/9/2020,2:26:48 AM,-16.9133,-69.4966,4.10,Light,Felt by all; minor breakage of objects,"61km SW of Desaguadero, Peru"
us70007ma8,2/9/2020,11:12:11 PM,60.6482,-129.6053,4.10,Light,Felt by all; minor breakage of objects,"81km NW of Watson Lake, Canada"
us70007mfg,2/10/2020,6:35:57 AM,12.941,-90.1238,4.10,Light,Felt by all; minor breakage of objects,"78km SSW of Acajutla, El Salvador"
us70007rxg,2/10/2020,4:27:48 PM,48.4027,152.9606,4.10,Light,Felt by all; minor breakage of objects,Kuril Islands
us70007sg2,2/11/2020,9:36:05 PM,-0.1164,130.613,4.10,Light,Felt by all; minor breakage of objects,"110km NW of Sorong, Indonesia"
us70007n77,2/11/2020,5:17:05 PM,-21.0766,-68.9022,4.10,Light,Felt by all; minor breakage of objects,"153km N of Calama, Chile"
us70007sfu,2/11/2020,2:30:07 PM,-5.9336,128.7466,4.10,Light,Felt by all; minor breakage of objects,"253km SSE of Amahusu, Indonesia"
us70007t1p,2/12/2020,7:41:14 PM,27.0691,55.9277,4.10,Light,Felt by all; minor breakage of objects,"36km WNW of Qeshm, Iran"
us70007p2m,2/12/2020,11:46:22 PM,33.205,57.2308,4.10,Light,Felt by all; minor breakage of objects,"51km SSE of Tabas, Iran"
us70007pqb,2/13/2020,3:30:47 PM,51.12,-174.9828,4.10,Light,Felt by all; minor breakage of objects,"131km SSW of Atka, Alaska"
us70007pq5,2/13/2020,3:29:40 PM,51.1051,-174.9299,4.10,Light,Felt by all; minor breakage of objects,"131km SSW of Atka, Alaska"
us70007tne,2/13/2020,9:39:16 PM,52.7697,153.2997,4.10,Light,Felt by all; minor breakage of objects,"261km NW of Ozernovskiy, Russia"
us70007pqi,2/13/2020,10:23:31 PM,-22.725,-69.1089,4.10,Light,Felt by all; minor breakage of objects,"33km SSW of Calama, Chile"
us70007tn7,2/13/2020,6:54:19 PM,-1.2331,120.1908,4.10,Light,Felt by all; minor breakage of objects,"51km SE of Palu, Indonesia"
us70007tqz,2/14/2020,11:19:56 PM,-10.0114,161.0932,4.10,Light,Felt by all; minor breakage of objects,"103km WNW of Kirakira, Solomon Islands"
us70007tqt,2/14/2020,9:06:14 PM,-21.4997,-177.7827,4.10,Light,Felt by all; minor breakage of objects,"133km SE of Ndoi Island, Fiji"
us70007tqu,2/14/2020,9:53:00 PM,-18.3012,-178.0498,4.10,Light,Felt by all; minor breakage of objects,"268km NNE of Ndoi Island, Fiji"
us70007q0q,2/14/2020,2:00:15 PM,-31.5455,-66.7675,4.10,Light,Felt by all; minor breakage of objects,"26km SW of Chepes, Argentina"
us70007u89,2/16/2020,2:39:32 PM,-6.2833,130.5943,4.10,Light,Felt by all; minor breakage of objects,"200km NNW of Saumlaki, Indonesia"
us70007ray,2/16/2020,12:21:54 PM,27.2021,55.8241,4.10,Light,Felt by all; minor breakage of objects,"45km W of Bandar 'Abbas, Iran"
us70007u9s,2/17/2020,3:32:48 PM,-20.1664,-177.4107,4.10,Light,Felt by all; minor breakage of objects,"144km ENE of Ndoi Island, Fiji"
us70007rr0,2/17/2020,8:34:57 AM,52.2569,-170.0836,4.10,Light,Felt by all; minor breakage of objects,"58km SE of Yunaska Island, Alaska"
us70007u9e,2/17/2020,2:01:08 AM,-20.7302,-177.7993,4.10,Light,Felt by all; minor breakage of objects,"94km E of Ndoi Island, Fiji"
us70007vxg,2/18/2020,4:54:45 PM,-20.4297,-177.7021,4.10,Light,Felt by all; minor breakage of objects,"106km ENE of Ndoi Island, Fiji"
us70007szm,2/19/2020,11:55:08 AM,23.9994,120.9847,4.10,Light,Felt by all; minor breakage of objects,"3km NNE of Buli, Taiwan"
us70007t0n,2/19/2020,1:55:48 PM,22.994,-108.9143,4.10,Light,Felt by all; minor breakage of objects,"80km E of San Jose del Cabo, Mexico"
us600084p7,2/20/2020,10:50:13 AM,21.6825,143.0679,4.10,Light,Felt by all; minor breakage of objects,"228km NW of Farallon de Pajaros, Northern Mariana Islands"
us600084py,2/21/2020,2:35:50 AM,21.7755,143.9964,4.10,Light,Felt by all; minor breakage of objects,"165km NW of Farallon de Pajaros, Northern Mariana Islands"
us600084q3,2/21/2020,4:35:20 AM,-4.2504,131.5033,4.10,Light,Felt by all; minor breakage of objects,"208km NW of Tual, Indonesia"
us70007uqv,2/22/2020,10:34:06 AM,-14.8552,-177.3788,4.10,Light,Felt by all; minor breakage of objects,"104km SE of Sigave, Wallis and Futuna"
us70007ulf,2/22/2020,2:34:55 AM,-17.5012,-63.9533,4.10,Light,Felt by all; minor breakage of objects,"16km SW of Villa Yapacani, Bolivia"
us70007vam,2/23/2020,4:40:01 PM,38.4924,44.358,4.10,Light,Felt by all; minor breakage of objects,"23km SE of Saray, Turkey"
us70007v54,2/23/2020,10:25:42 AM,38.4381,44.3119,4.10,Light,Felt by all; minor breakage of objects,"26km SSE of Saray, Turkey"
us600085y6,2/23/2020,4:38:34 AM,34.6443,25.2374,4.10,Light,Felt by all; minor breakage of objects,"40km SSE of Pirgos, Greece"
us70007w65,2/24/2020,11:11:31 PM,-21.7791,-67.5562,4.10,Light,Felt by all; minor breakage of objects,"143km NNE of San Pedro de Atacama, Chile"
us600086ik,2/28/2020,10:04:12 PM,19.5815,-109.3028,4.10,Light,Felt by all; minor breakage of objects,"197km ENE of Socorro Island, Mexico"
us600086ep,2/28/2020,8:29:04 PM,27.2897,140.2321,4.10,Light,Felt by all; minor breakage of objects,"197km W of Chichi-shima, Japan"
us6000869j,2/28/2020,6:12:56 PM,21.1401,101.8912,4.10,Light,Felt by all; minor breakage of objects,"38km NW of Muang La, Laos"
us600086zt,2/29/2020,4:03:29 PM,-6.5213,127.5302,4.10,Light,Felt by all; minor breakage of objects,Banda Sea
us70007mkb,2/1/2020,4:37:39 AM,45.2966,148.6246,4.20,Light,Felt by all; minor breakage of objects,"58km E of Kuril'sk, Russia"
us60007mkv,2/1/2020,2:44:01 PM,18.7914,-80.8928,4.20,Light,Felt by all; minor breakage of objects,"61km SSE of East End, Cayman Islands"
us60007luu,2/1/2020,12:03:51 AM,38.3727,39.2739,4.20,Light,Felt by all; minor breakage of objects,"8km SSW of Sivrice, Turkey"
us60007mkg,2/2/2020,5:37:01 AM,38.3155,75.2394,4.20,Light,Felt by all; minor breakage of objects,"112km E of Murghob, Tajikistan"
us60007mql,2/2/2020,11:36:40 AM,39.0816,27.8936,4.20,Light,Felt by all; minor breakage of objects,"18km NNE of Akhisar, Turkey"
us70007n4m,2/2/2020,3:29:04 PM,-17.9313,-178.3132,4.20,Light,Felt by all; minor breakage of objects,"296km SE of Lambasa, Fiji"
us70007n4t,2/2/2020,11:48:04 AM,-20.9311,-178.5916,4.20,Light,Felt by all; minor breakage of objects,"33km SSE of Ndoi Island, Fiji"
us70007n4u,2/2/2020,4:52:59 PM,34.5751,46.2195,4.20,Light,Felt by all; minor breakage of objects,"35km ENE of Sarpol-e Zahab, Iran"
pr2020033005,2/2/2020,1:42:02 AM,18.99,-67.701,4.20,Light,Felt by all; minor breakage of objects,"70km NW of San Antonio, Puerto Rico"
pr2020033000,2/2/2020,12:02:51 AM,18.857,-67.693,4.20,Light,Felt by all; minor breakage of objects,"73km NW of San Antonio, Puerto Rico"
us70007n3w,2/2/2020,3:01:08 AM,-44.7813,-80.6989,4.20,Light,Felt by all; minor breakage of objects,"Off the coast of Aisen, Chile"
us70007nue,2/3/2020,1:25:28 AM,12.8467,-88.5772,4.20,Light,Felt by all; minor breakage of objects,"48km S of Puerto El Triunfo, El Salvador"
us60007ndp,2/3/2020,1:02:52 PM,14.1166,-91.2983,4.20,Light,Felt by all; minor breakage of objects,"9km S of Nueva Concepcion, Guatemala"
us70007pem,2/4/2020,4:33:14 PM,2.6763,128.4208,4.20,Light,Felt by all; minor breakage of objects,"114km NNE of Tobelo, Indonesia"
us60007p2k,2/4/2020,2:13:42 AM,51.7558,-179.956,4.20,Light,Felt by all; minor breakage of objects,"37km SE of Semisopochnoi Island, Alaska"
us70007il3,2/4/2020,9:38:05 PM,39.8405,54.6226,4.20,Light,Felt by all; minor breakage of objects,"42km NNE of Balkanabat, Turkmenistan"
us60007p63,2/4/2020,6:07:40 AM,-23.9408,-66.7697,4.20,Light,Felt by all; minor breakage of objects,"55km NW of San Antonio de los Cobres, Argentina"
us70007pe8,2/4/2020,10:27:41 AM,15.5852,119.2924,4.20,Light,Felt by all; minor breakage of objects,"64km WSW of Bolitoc, Philippines"
us70007pe6,2/4/2020,9:52:02 AM,8.4117,-103.7072,4.20,Light,Felt by all; minor breakage of objects,Northern East Pacific Rise
us70007k9n,2/6/2020,8:45:13 PM,27.1249,103.2638,4.20,Light,Felt by all; minor breakage of objects,"27km WSW of Wenping, China"
us70007q1u,2/6/2020,11:27:47 PM,-9.7108,118.7175,4.20,Light,Felt by all; minor breakage of objects,"34km WSW of Dinjo, Indonesia"
us70007q1v,2/6/2020,11:20:45 PM,5.3083,125.957,4.20,Light,Felt by all; minor breakage of objects,"55km E of Sarangani, Philippines"
us70007q4t,2/7/2020,10:54:57 PM,44.6773,149.3304,4.20,Light,Felt by all; minor breakage of objects,"129km ESE of Kuril'sk, Russia"
us70007q6c,2/8/2020,7:23:46 PM,-2.9268,129.992,4.20,Light,Felt by all; minor breakage of objects,"127km ENE of Amahai, Indonesia"
us70007le8,2/8/2020,5:11:10 AM,-40.5311,173.315,4.20,Light,Felt by all; minor breakage of objects,"56km NE of Takaka, New Zealand"
us70007q5a,2/8/2020,12:05:33 AM,-0.5127,67.3724,4.20,Light,Felt by all; minor breakage of objects,Carlsberg Ridge
us70007q7d,2/9/2020,2:41:12 AM,6.7743,-72.9756,4.20,Light,Felt by all; minor breakage of objects,"10km NNE of Aratoca, Colombia"
us70007ltf,2/9/2020,12:45:38 AM,-2.2636,134.1604,4.20,Light,Felt by all; minor breakage of objects,"154km S of Manokwari, Indonesia"
us70007rxr,2/10/2020,11:23:31 PM,-5.5853,129.2463,4.20,Light,Felt by all; minor breakage of objects,"232km SSE of Saparua, Indonesia"
us70007rxs,2/10/2020,11:39:34 PM,-5.8887,129.808,4.20,Light,Felt by all; minor breakage of objects,"282km NW of Saumlaki, Indonesia"
us70007rx0,2/10/2020,12:53:22 AM,-25.5803,179.7055,4.20,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007rx3,2/10/2020,12:47:03 AM,-14.7835,172.557,4.20,Light,Felt by all; minor breakage of objects,Vanuatu region
us70007sfm,2/11/2020,3:13:27 PM,0.1378,123.5999,4.20,Light,Felt by all; minor breakage of objects,"50km WSW of Molibagu, Indonesia"
us70007sg3,2/11/2020,10:15:04 PM,-15.1444,-75.741,4.20,Light,Felt by all; minor breakage of objects,"68km W of Minas de Marcona, Peru"
us70007t1q,2/12/2020,11:32:26 PM,-26.7538,-178.3613,4.20,Light,Felt by all; minor breakage of objects,"282km N of Raoul Island, New Zealand"
us70007t1r,2/12/2020,11:39:08 PM,27.0715,55.7293,4.20,Light,Felt by all; minor breakage of objects,"55km WNW of Qeshm, Iran"
us70007t1j,2/12/2020,2:29:04 PM,5.4198,124.6035,4.20,Light,Felt by all; minor breakage of objects,"57km SSW of Katubao, Philippines"
us70007nnd,2/12/2020,7:41:14 AM,18.6229,-101.5464,4.20,Light,Felt by all; minor breakage of objects,"9km E of Nuevo Churumuco, Mexico"
us70007ph1,2/13/2020,3:38:48 PM,51.2485,-174.9772,4.20,Light,Felt by all; minor breakage of objects,"118km SSW of Atka, Alaska"
us70007q8p,2/14/2020,5:03:42 PM,-0.029,123.1758,4.20,Light,Felt by all; minor breakage of objects,"45km S of Bilungala, Indonesia"
us70007u69,2/15/2020,4:00:55 AM,-2.9402,129.8428,4.20,Light,Felt by all; minor breakage of objects,"111km ENE of Amahai, Indonesia"
us70007u65,2/15/2020,1:35:31 AM,-4.8002,152.2756,4.20,Light,Felt by all; minor breakage of objects,"49km S of Kokopo, Papua New Guinea"
ak020246zot2,2/15/2020,7:17:22 AM,62.8369,-149.5614,4.20,Light,Felt by all; minor breakage of objects,"62km NNE of Talkeetna, Alaska"
us70007rbt,2/16/2020,1:51:23 PM,-30.978,-69.2736,4.20,Light,Felt by all; minor breakage of objects,"41km NNE of Calingasta, Argentina"
us70007u86,2/16/2020,1:33:24 PM,29.4476,104.6944,4.20,Light,Felt by all; minor breakage of objects,"9km SSE of Yanling, China"
us70007ua0,2/17/2020,10:13:02 PM,-20.7674,-178.7299,4.20,Light,Felt by all; minor breakage of objects,"13km SSW of Ndoi Island, Fiji"
us70007u9f,2/17/2020,1:13:55 AM,-4.1908,126.7372,4.20,Light,Felt by all; minor breakage of objects,"51km SSE of Leksula, Indonesia"
us70007u9j,2/17/2020,3:14:08 AM,46.9249,95.9249,4.20,Light,Felt by all; minor breakage of objects,"5km S of Buyanbat, Mongolia"
us70007u9t,2/17/2020,3:52:28 PM,-17.8927,-173.772,4.20,Light,Felt by all; minor breakage of objects,"86km NNE of Neiafu, Tonga"
us70007u9q,2/17/2020,1:13:47 PM,3.9515,63.4783,4.20,Light,Felt by all; minor breakage of objects,Carlsberg Ridge
us70007vxs,2/18/2020,9:46:56 PM,-14.9354,167.3154,4.20,Light,Felt by all; minor breakage of objects,"31km ENE of Port-Olry, Vanuatu"
us70007ska,2/18/2020,7:41:55 PM,38.3655,44.3471,4.20,Light,Felt by all; minor breakage of objects,"34km SSE of Saray, Turkey"
us70007vxa,2/18/2020,1:24:46 PM,39.4095,20.5159,4.20,Light,Felt by all; minor breakage of objects,"6km S of Paramythia, Greece"
us70007s8j,2/18/2020,6:16:55 AM,-35.5939,-73.2933,4.20,Light,Felt by all; minor breakage of objects,"84km WSW of Constitucion, Chile"
us70007sbw,2/18/2020,11:52:56 AM,-35.5844,-73.3552,4.20,Light,Felt by all; minor breakage of objects,"89km WSW of Constitucion, Chile"
us600084k6,2/19/2020,4:18:12 PM,47.7568,152.8803,4.20,Light,Felt by all; minor breakage of objects,Kuril Islands
us600084pm,2/20/2020,8:04:19 PM,-18.8809,-175.1378,4.20,Light,Felt by all; minor breakage of objects,"124km WSW of Neiafu, Tonga"
us600084p8,2/20/2020,11:52:11 AM,-19.1407,-177.6071,4.20,Light,Felt by all; minor breakage of objects,"202km NE of Ndoi Island, Fiji"
us600084qu,2/21/2020,11:19:41 PM,-16.5826,-176.9396,4.20,Light,Felt by all; minor breakage of objects,"284km SSE of Sigave, Wallis and Futuna"
us600085a0,2/22/2020,3:57:21 AM,-20.1664,179.0469,4.20,Light,Felt by all; minor breakage of objects,"233km SSE of Suva, Fiji"
us70007va1,2/23/2020,4:37:53 PM,38.4865,44.3181,4.20,Light,Felt by all; minor breakage of objects,"21km SE of Saray, Turkey"
us70007v0s,2/23/2020,3:14:19 AM,36.5102,70.7435,4.20,Light,Felt by all; minor breakage of objects,"40km SSW of Jarm, Afghanistan"
us70007w6f,2/24/2020,11:44:38 PM,38.5195,44.429,4.20,Light,Felt by all; minor breakage of objects,"26km ESE of Saray, Turkey"
us70007vsx,2/24/2020,3:05:41 PM,38.4408,44.3206,4.20,Light,Felt by all; minor breakage of objects,"26km SSE of Saray, Turkey"
us60008521,2/27/2020,1:59:05 AM,13.5724,-91.0328,4.20,Light,Felt by all; minor breakage of objects,"45km SSW of Puerto San Jose, Guatemala"
us600085uj,2/28/2020,4:48:31 AM,6.7103,-72.9994,4.20,Light,Felt by all; minor breakage of objects,"3km NE of Aratoca, Colombia"
us60008612,2/28/2020,11:07:12 AM,33.0053,76.2837,4.20,Light,Felt by all; minor breakage of objects,"50km NNE of Chamba, India"
